0	1.000000
1	0.088152
2	-0.014016
3	-0.013160
4	-0.020340
5	0.040754
6	0.013868
7	0.054972
8	0.018468
9	0.023814
10	0.081331
11	0.017210
12	0.012085
13	-0.060466
14	-0.059185
15	-0.089435
16	-0.064392
17	-0.036576
18	-0.063762
19	-0.061854
20	-0.039542
21	0.076945
22	-0.061191
23	-0.043625
24	0.055136
25	-0.037051
26	-0.012642
27	-0.039599
28	0.033319
29	0.012860
30	0.075841
31	0.073382
32	0.044775
33	0.052651
34	0.094202
35	0.109830
36	0.038919
37	0.068283
38	0.072914
39	0.050912
40	0.065493
41	0.064516
42	0.142942
43	0.114329
44	0.060747
45	0.131381
46	0.048050
47	0.087359
48	0.058691
49	0.066261
