0	1.000000
1	0.986974
2	0.974752
3	0.962974
4	0.951563
5	0.940457
6	0.929639
7	0.919055
8	0.908647
9	0.898470
10	0.888515
11	0.878774
12	0.869208
13	0.859770
14	0.850482
15	0.841355
16	0.832380
17	0.823548
18	0.814836
19	0.806222
20	0.797724
21	0.789347
22	0.781069
23	0.772882
24	0.764754
25	0.756785
26	0.748921
27	0.741158
28	0.733447
29	0.725830
30	0.718348
31	0.710984
32	0.703794
33	0.696691
34	0.689638
35	0.682712
36	0.675856
37	0.669094
38	0.662403
39	0.655758
40	0.649215
41	0.642754
42	0.636358
43	0.630008
44	0.623713
45	0.617565
46	0.611460
47	0.605454
48	0.599515
49	0.593580
