0	1.000000
1	0.986008
2	0.972662
3	0.959708
4	0.947105
5	0.934746
6	0.922659
7	0.910850
8	0.899231
9	0.887840
10	0.876683
11	0.865727
12	0.854950
13	0.844344
14	0.833925
15	0.823699
16	0.813694
17	0.803827
18	0.794115
19	0.784536
20	0.775143
21	0.765929
22	0.756821
23	0.747859
24	0.739019
25	0.730331
26	0.721766
27	0.713363
28	0.705064
29	0.696873
30	0.688768
31	0.680780
32	0.672946
33	0.665225
34	0.657615
35	0.650163
36	0.642798
37	0.635523
38	0.628352
39	0.621260
40	0.614329
41	0.607505
42	0.600768
43	0.594102
44	0.587510
45	0.581065
46	0.574704
47	0.568428
48	0.562181
49	0.555990
