0	1.000000
1	0.089024
2	-0.032141
3	-0.017940
4	-0.009354
5	0.033047
6	0.004299
7	0.060362
8	0.001919
9	0.015249
10	0.052502
11	-0.003869
12	0.012783
13	-0.049840
14	-0.036553
15	-0.079449
16	-0.038234
17	-0.019348
18	-0.074689
19	-0.061534
20	-0.046606
21	0.055801
22	-0.064681
23	-0.055942
24	0.048076
25	-0.042412
26	-0.011366
27	-0.041019
28	0.028005
29	-0.023678
30	0.029871
31	0.034738
32	0.005551
33	0.009140
34	0.049466
35	0.064565
36	-0.020144
37	0.018924
38	0.026165
39	0.008449
40	0.016994
41	0.008287
42	0.068516
43	0.057811
44	0.007313
45	0.051495
46	-0.010824
47	0.029624
48	-0.006607
49	-0.016413
