0	1.000000
1	0.997512
2	0.995095
3	0.992720
4	0.990380
5	0.988045
6	0.985757
7	0.983498
8	0.981253
9	0.979022
10	0.976788
11	0.974561
12	0.972335
13	0.970119
14	0.967897
15	0.965675
16	0.963473
17	0.961264
18	0.959038
19	0.956806
20	0.954584
21	0.952380
22	0.950177
23	0.947986
24	0.945801
25	0.943621
26	0.941448
27	0.939294
28	0.937154
29	0.935029
30	0.932910
31	0.930794
32	0.928685
33	0.926591
34	0.924497
35	0.922402
36	0.920300
37	0.918214
38	0.916129
39	0.914037
40	0.911955
41	0.909882
42	0.907826
43	0.905758
44	0.903691
45	0.901646
46	0.899616
47	0.897605
48	0.895587
49	0.893551
50	0.891521
51	0.889503
52	0.887478
53	0.885461
54	0.883462
55	0.881492
56	0.879518
57	0.877561
58	0.875623
59	0.873693
60	0.871768
61	0.869839
62	0.867931
63	0.866015
64	0.864109
65	0.862213
66	0.860320
67	0.858435
68	0.856572
69	0.854705
70	0.852848
71	0.850994
72	0.849126
73	0.847281
74	0.845451
75	0.843624
76	0.841801
77	0.839987
78	0.838165
79	0.836352
80	0.834533
81	0.832714
82	0.830895
83	0.829099
84	0.827314
85	0.825522
86	0.823736
87	0.821962
88	0.820174
89	0.818407
90	0.816668
91	0.814933
92	0.813195
93	0.811449
94	0.809696
95	0.807966
96	0.806229
97	0.804497
98	0.802765
99	0.801035
