0	1.000000
1	0.089894
2	-0.011059
3	-0.014659
4	-0.022721
5	0.039753
6	0.015505
7	0.054671
8	0.020134
9	0.026347
10	0.087417
11	0.021369
12	0.012379
13	-0.064190
14	-0.064686
15	-0.096342
16	-0.072668
17	-0.042359
18	-0.064620
19	-0.063232
20	-0.037990
21	0.078784
22	-0.060053
23	-0.043055
24	0.056155
25	-0.036618
26	-0.014019
27	-0.039802
28	0.035001
29	0.020458
30	0.085367
31	0.080880
32	0.055791
33	0.063017
34	0.104913
35	0.121113
36	0.050553
37	0.078775
38	0.085579
39	0.062669
40	0.076722
41	0.077620
42	0.157524
43	0.128175
44	0.072009
45	0.145818
46	0.061919
47	0.102580
48	0.075047
49	0.084493
