0	1.000000
1	0.986568
2	0.974004
3	0.961951
4	0.950295
5	0.938962
6	0.927946
7	0.917205
8	0.906676
9	0.896392
10	0.886348
11	0.876524
12	0.866854
13	0.857324
14	0.847923
15	0.838712
16	0.829658
17	0.820738
18	0.811967
19	0.803309
20	0.794800
21	0.786425
22	0.778128
23	0.769944
24	0.761859
25	0.753934
26	0.746132
27	0.738409
28	0.730747
29	0.723206
30	0.715803
31	0.708511
32	0.701390
33	0.694364
34	0.687378
35	0.680495
36	0.673686
37	0.666987
38	0.660373
39	0.653778
40	0.647292
41	0.640873
42	0.634504
43	0.628208
44	0.622001
45	0.615918
46	0.609886
47	0.603927
48	0.598076
49	0.592239
