-nan	-nan
0.706714	0.000341
0.706711	0.000347
0.706700	0.000352
0.706705	0.000357
0.706719	0.000362
0.706759	0.000367
0.706681	0.000371
0.706690	0.000375
0.706776	0.000379
0.706729	0.000384
0.706798	0.000390
0.707063	0.000397
0.707126	0.000406
0.707166	0.000418
0.707090	0.000431
0.706998	0.000452
0.706284	0.000479
0.706467	0.000507
0.706657	0.000542
0.706286	0.000587
0.706001	0.000636
0.706071	0.000689
0.706580	0.000757
0.707207	0.000838
0.705867	0.000926
0.706170	0.001022
0.706233	0.001131
0.706412	0.001256
0.705451	0.001395
0.704904	0.001546
0.706354	0.001716
0.706309	0.001894
0.707133	0.002104
0.707872	0.002359
0.708527	0.002594
0.706995	0.002852
0.709006	0.003173
0.708098	0.003511
0.706467	0.003868
0.707119	0.004261
0.706252	0.004649
0.708097	0.005071
0.707120	0.005551
0.705598	0.006154
0.704109	0.006738
0.709499	0.007412
0.708685	0.008086
0.709751	0.008938
0.713226	0.009771
0.708932	0.010649
0.702703	0.011587
0.703474	0.012628
0.713700	0.013836
0.705475	0.014974
0.695712	0.016244
0.705290	0.018144
0.716481	0.019943
0.715878	0.021685
0.715238	0.023686
0.709638	0.025575
0.703217	0.027588
0.695355	0.029503
0.704785	0.032313
0.697356	0.034902
0.693319	0.037534
0.658596	0.038830
0.707634	0.045158
0.689787	0.047570
0.718003	0.053804
0.706319	0.057683
0.702414	0.062384
0.703973	0.068089
0.729342	0.076461
0.737739	0.085134
0.775673	0.096792
0.740890	0.100379
0.685628	0.101307
0.700861	0.111913
0.836286	0.144501
0.836740	0.157523
0.877144	0.180040
0.825086	0.185332
1.043382	0.256423
1.002506	0.268800
0.999806	0.294261
0.829996	0.266221
0.851601	0.296886
1.026252	0.392788
1.211279	0.509023
1.402333	0.645353
1.462829	0.734088
1.273422	0.687645
1.414073	0.836526
0.890855	0.558712
0.828089	0.566055
1.062149	0.781549
1.135396	0.900753
1.372691	1.180433
1.304280	1.199047
1.207651	1.186682
0.869951	0.910843
0.600234	0.677393
0.633755	0.756120
0.454901	0.590798
0.180025	0.314529
0.258962	0.427889
0.826692	1.254323
0.541218	0.899679
0.928909	1.611330
0.204900	0.467076
0.268652	0.605310
0.394609	0.880228
0.367151	0.882073
0.640845	1.539764
0.452751	1.193890
0.238347	0.755770
-nan	-nan
0.061686	0.405163
-nan	-nan
-nan	-nan
-nan	-nan
0.314791	1.446718
1.000970	4.639834
2.089707	10.994923
0.068819	0.682754
0.444606	2.880245
1.797568	13.095131
1.747510	14.434882
320.597494	5052.228866
932.335075	18550.038763
