-nan	-nan
0.668747	0.000022
0.668787	0.000057
0.668639	0.000283
0.666568	0.001128
0.672076	0.004026
0.669933	0.013201
0.605437	0.036445
0.505445	0.087794
0.560976	0.287514
2.770502	5.498013
0.895745	4.636451
4.148566	32.873897
-nan	-nan
0.870696	3.781496
-nan	-nan
2.471004	8.072944
-nan	-nan
-nan	-nan
1.484554	9.769779
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
4464.507708	71686.488312
-nan	-nan
-nan	-nan
548337.750903	5649424.312474
-nan	-nan
768741.346744	12677683.387397
-nan	-nan
148360503360.203674	5591331968689.001953
1748071705.631083	48274644693.996063
2959400889845.578125	35714202013913.617188
663810599.673339	2358526256.190269
698331746.541837	979931197.417792
6985921693.169535	4075912320.634676
48194689484.478973	11371658349.054438
135283949464.540237	12485747376.540915
316309180462.771301	11356012708.296413
876906736080.382812	12263684353.769472
2318851517887.544434	12661094633.606817
6064074935447.548828	13571264765.798716
