-nan	-nan
0.706375	0.000127
0.706366	0.000130
0.706379	0.000134
0.706397	0.000137
0.706442	0.000141
0.706442	0.000146
0.706329	0.000153
0.706503	0.000164
0.706513	0.000183
0.706437	0.000211
0.706408	0.000248
0.707001	0.000301
0.706513	0.000367
0.706573	0.000451
0.706667	0.000552
0.706573	0.000683
0.705851	0.000832
0.705642	0.001020
0.704935	0.001244
0.703777	0.001504
0.702671	0.001810
0.704049	0.002176
0.703546	0.002622
0.707035	0.003156
0.708261	0.003783
0.708534	0.004530
0.705325	0.005350
0.705020	0.006308
0.707802	0.007486
0.699505	0.008832
0.698864	0.010392
0.704645	0.012301
0.703414	0.014361
0.695835	0.016704
0.677953	0.019124
0.663146	0.021913
0.689409	0.026395
0.685022	0.030562
0.684477	0.035414
0.635768	0.038498
0.642409	0.045359
0.634113	0.052171
0.596319	0.057858
0.636529	0.071431
0.668267	0.086213
0.631536	0.095434
0.627653	0.110683
0.737610	0.150902
0.805456	0.193419
0.757305	0.214431
0.773403	0.257069
1.022700	0.399704
0.765390	0.354250
1.149426	0.631266
0.909638	0.595252
1.036608	0.812977
0.777853	0.739221
0.940949	1.094600
2.363689	3.562326
1.515028	2.794230
4.428172	11.512474
0.957125	2.954213
0.342385	1.504694
1.172205	8.243628
23910.784806	920052.652326
23136690684032886767616.000000	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.231269	6.385354
-nan	-nan
98.296760	1146.136769
-nan	-nan
87.668719	928.436024
59.866259	618.319212
9.708635	107.781753
659.062994	5664.302461
694.523647	5535.492501
2.118481	23.620897
-nan	-nan
-nan	-nan
-nan	-nan
4.095341	34.352821
6.154059	47.194033
-nan	-nan
-nan	-nan
-nan	-nan
0.275481	3.635464
-nan	-nan
-nan	-nan
0.296095	3.568095
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
406.601149	3506.806891
-nan	-nan
39584.537009	485834.350850
490.998472	7879.823333
690.945938	14724.309238
54417620.439655	2067349684.240426
296471512745737024.000000	46731929611721654272.000000
44106642941309.960938	41816341724940344.000000
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
332257225792795162136029537856920604648410846548983808.000000	-nan
0.162312	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.454322	-nan
