-nan	-nan
0.494943	0.000042
0.495015	0.000062
0.495121	0.000098
0.495068	0.000159
0.495342	0.000260
0.495405	0.000426
0.495130	0.000698
0.493718	0.001143
0.494948	0.001874
0.492241	0.003064
0.499088	0.005011
0.490688	0.008114
0.480848	0.012891
0.475362	0.019996
0.416403	0.030063
0.318236	0.047673
0.310152	0.069524
0.387080	0.094469
0.379958	0.150154
0.582011	0.250839
-nan	-nan
1.430939	9.179511
-nan	-nan
-nan	-nan
0.012625	-nan
-nan	-nan
2.714010	64.745069
-nan	-nan
-nan	-nan
-nan	-nan
0.940771	3.342920
-nan	-nan
-nan	-nan
-nan	-nan
0.484133	0.570147
0.247887	0.743843
-nan	-nan
-nan	-nan
0.924218	0.767226
0.120438	1.076198
-nan	-nan
0.458003	0.286827
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.738582	0.933136
0.441074	3.371808
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.902618	0.983472
1.342389	3.246646
0.712684	1.500062
0.666392	0.784356
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.341053	1.169714
-nan	-nan
-nan	-nan
-nan	-nan
0.341053	1.169714
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.666392	0.784356
0.712684	1.500062
1.342389	3.246646
0.902618	0.983472
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.441074	3.371808
0.738582	0.933136
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.458003	0.286827
-nan	-nan
0.120438	1.076198
0.924218	0.767226
-nan	-nan
-nan	-nan
0.247887	0.743843
0.484133	0.570147
-nan	-nan
-nan	-nan
-nan	-nan
0.940771	3.342920
-nan	-nan
-nan	-nan
-nan	-nan
2.714010	64.745069
-nan	-nan
0.012625	-nan
-nan	-nan
-nan	-nan
1.430939	9.179511
-nan	-nan
0.582011	0.250839
0.379958	0.150154
0.387080	0.094469
0.310152	0.069524
0.318236	0.047673
0.416403	0.030063
0.475362	0.019996
0.480848	0.012891
0.490688	0.008114
0.499088	0.005011
0.492241	0.003064
0.494948	0.001874
0.493718	0.001143
0.495130	0.000698
0.495405	0.000426
0.495342	0.000260
0.495068	0.000159
0.495121	0.000098
0.495015	0.000062
0.494943	0.000042
