-nan	-nan
0.704346	0.000040
0.704357	0.000042
0.704351	0.000044
0.704350	0.000049
0.704386	0.000063
0.704440	0.000089
0.704211	0.000133
0.704205	0.000201
0.704228	0.000301
0.703462	0.000445
0.703615	0.000649
0.704056	0.000937
0.705122	0.001334
0.705666	0.001885
0.705057	0.002638
0.703484	0.003663
0.701587	0.005051
0.707250	0.007003
0.698654	0.009478
0.715569	0.013174
0.687810	0.017244
0.666564	0.022576
0.656660	0.029936
0.684776	0.041822
0.715231	0.058357
0.735704	0.079880
0.683986	0.098450
0.639355	0.121122
0.660369	0.162057
0.427768	0.140677
0.379883	0.162641
0.496755	0.264566
0.625461	0.419681
0.225513	0.219150
0.151996	0.206618
0.272892	0.426380
0.504944	0.990230
0.331391	0.945456
5.670348	24.340820
3.385358	22.142763
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
356060.147257	8357206.946367
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1300645.207155	32123195.463466
202027729.016125	7100576879.492678
82415.755941	1867127.121144
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
795137.414549	49750267.446529
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
398403713.279696	20336280815.503502
9.709216	215.562162
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
247.123578	2299.041782
-nan	-nan
38.546177	532.952479
716.337447	9694.960579
2328.253452	34689.187689
-nan	-nan
33.645358	768.104301
-nan	-nan
2102921.123492	73196983.205706
214628.765687	9078084.610392
53990602472.682732	3606233197792.383301
284307.755054	12223337.406386
3974411.190197	142929207.671235
-nan	-nan
59.425730	1446.273143
-nan	-nan
8311.901532	136426.648940
2773.757885	42008.319115
123.117689	1933.503900
-nan	-nan
1449.463890	15825.762306
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
116.314339	3445.258782
2952083782001.920410	206049275963037.062500
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
11917202791533.416016	1437215662208712.500000
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
3849566893751.703125	184371716760779.437500
90863646472152727552.000000	6893867658152647852032.000000
4697265259378646.000000	254148475979742112.000000
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
27928516443080996.000000	1607288298416136704.000000
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
12857936284434.296875	497825100369530.750000
255849920628810.156250	6705752932827925.000000
28435425.845345	499965250.260366
325351969.135851	4096586778.359756
8306030.735195	84996698.772675
214751.023373	1946356.345993
2770510.775578	18801580.027892
3000809215.100206	15001417284.858088
806647803.757633	3309602595.758793
145848034.786796	496458955.772248
426041659.217666	1164940093.740590
15741267187.974730	33980820504.687996
16467699310.148378	28668609681.811241
38616856084.566032	53618300520.630722
97801204287.684601	107713993155.534790
100861411939.062790	87673575272.232834
86784328439.375214	59385903780.369598
72861309057.654282	39212138913.578629
107977545937.665253	45709247431.901062
195452966213.362518	65106344537.381027
402505689017.160645	105112817764.935486
391420225960.838562	80342348777.247131
592249523084.528442	95226555916.283585
684568206430.813232	86198174449.546341
915727396300.575684	90328879309.381927
1220974102686.431396	94271384985.077469
1595743609844.332520	96457997271.013733
2024882966547.908447	95843952454.297470
2523586177371.178711	93673577662.960556
3191177900576.653320	92622396096.883484
4066937831917.990234	92432278575.990189
5368488580548.251953	95547306603.075058
6889745274060.998047	96307755951.194153
8850669129340.185547	97304066939.563492
11519723202662.474609	99860084140.591934
14758821802707.230469	101385577275.130005
18907629686937.511719	103778588696.246445
24287086220739.503906	107912168758.704010
31234193554713.132812	114751809695.741730
40021787631507.929688	125251714714.213440
