0	391.706259
1	409.841898
2	268.419987
3	214.161441
4	164.091201
5	146.642962
6	141.304356
7	142.179905
8	136.606190
9	131.263324
10	125.274273
11	146.699560
12	150.400195
13	145.503027
14	149.586694
15	144.613141
16	142.949767
17	136.917095
18	130.382246
19	131.758054
20	129.477452
21	126.287204
22	146.879554
23	150.524366
24	147.755510
25	140.837616
26	133.821437
27	134.328259
28	153.568426
29	147.975222
30	129.072039
31	128.545745
32	132.768620
33	138.361177
34	137.747332
35	141.219326
36	145.411629
37	143.865399
38	153.725613
39	152.173484
40	167.665886
41	159.903228
42	165.033391
43	136.883506
44	136.021242
45	123.034575
46	139.969385
47	131.859952
48	142.217873
49	152.787243
50	128.960734
51	124.578439
52	136.074233
53	142.606572
54	137.991548
55	138.344810
56	155.679136
57	156.437390
58	136.658320
59	137.281164
60	144.557436
61	138.807098
62	130.275078
63	153.723966
64	140.191246
65	142.967430
66	149.469297
67	140.116043
68	149.267555
69	143.479433
70	154.556816
71	163.387829
72	159.759214
73	139.632310
74	137.610471
75	148.943023
76	153.952024
77	134.285077
78	125.723085
79	137.768770
80	125.350615
81	119.215777
82	112.639850
83	113.789547
84	130.042184
85	131.098976
86	132.188501
87	142.548494
88	132.879325
89	128.691367
90	145.093821
91	156.975522
92	131.935864
93	131.289101
94	129.496372
95	126.999926
96	131.637601
97	131.764072
98	135.666088
99	140.580670
100	137.542192
101	154.641999
102	154.958060
103	158.343587
104	144.706312
105	136.316868
106	154.273912
107	123.042993
108	127.993278
109	148.773988
110	135.629346
111	138.948592
112	143.194161
113	145.876019
114	125.389350
115	130.707187
116	132.885350
117	115.437829
118	112.286971
119	119.524979
120	125.705087
121	121.572429
122	130.748129
123	141.054076
124	150.231543
125	115.248167
126	127.527924
127	136.097140
128	144.522783
129	129.970919
130	139.811151
131	142.093771
132	134.210775
133	141.249473
134	147.583486
135	152.152152
136	147.471815
137	135.260937
138	115.094483
139	117.104694
140	107.345237
141	119.359302
142	123.767828
143	131.451860
144	126.589742
145	128.885014
146	140.456192
147	117.351357
148	128.590315
149	135.527718
150	142.736823
151	124.437379
152	120.125888
153	134.565980
154	123.886037
155	130.893019
156	120.552005
157	114.154607
158	102.150134
159	120.739197
160	118.401683
161	123.582578
162	128.141887
163	123.788671
164	121.843469
165	128.974709
166	122.698045
167	130.451816
168	131.342908
169	117.227768
170	124.697860
171	120.962676
172	123.503811
173	123.094745
174	124.916629
175	116.237171
176	124.544033
177	130.220286
178	116.273557
179	121.776151
180	118.253081
181	140.651489
182	132.433096
183	131.813277
184	132.272107
185	126.908872
186	139.839092
187	124.814502
188	119.597445
189	126.940392
190	119.808791
191	137.507917
192	122.780393
193	123.628763
194	130.355287
195	119.770665
196	134.413142
197	127.692658
198	137.083018
199	128.427083
