0.1    0.973281 
0.2    0.935391 
0.3    0.897891
0.4    0.864062
0.5    0.832266
0.6    0.799609
0.7    0.765703
0.8    0.736406 
0.9    0.705078
1.0    0.674141
1.1    0.648672
1.2    0.617734
1.3    0.593125
1.4    0.568047
1.5    0.542266
1.6    0.523359
1.7    0.501406
1.8    0.477266
1.9    0.458125
2.0    0.439531
2.1    0.425938
2.2    0.405938
2.3    0.389844
2.4    0.374141

