0	391.706259
1	429.317195
2	420.028027
3	405.793535
4	400.060281
5	386.928638
6	380.467015
7	364.788973
8	360.896725
9	358.365036
10	343.962478
11	337.273945
12	330.938895
13	323.435331
14	317.232843
15	319.906303
16	320.254769
17	320.703869
18	314.566529
19	310.481363
20	308.708962
21	298.900360
22	298.047939
23	288.173091
24	280.819867
25	282.518173
26	282.002075
27	281.046486
28	273.447689
29	273.307934
30	264.420047
31	257.286601
32	259.927817
33	257.972937
34	255.021117
35	253.462047
36	255.232267
37	248.234370
38	250.734732
39	244.700290
40	240.009716
41	236.874187
42	235.824741
43	233.765189
44	228.985590
45	227.042233
46	219.737606
47	214.792716
48	208.245355
49	203.363277
50	197.684909
51	192.920894
52	193.642189
53	194.910897
54	195.125601
55	196.322733
56	200.263392
57	193.275576
58	189.380118
59	191.886507
60	191.094258
61	191.192052
62	187.286208
63	188.368941
64	179.342424
65	183.550259
66	186.487348
67	186.983456
68	193.589105
69	191.223611
70	185.994487
71	183.732670
72	182.713255
73	180.026507
74	179.760532
75	182.568622
76	181.081370
77	176.183211
78	177.272406
79	179.229466
80	178.535489
81	181.340114
82	179.727594
83	179.481285
84	179.541503
85	176.920778
86	182.109970
87	184.128174
88	182.974748
89	186.789566
90	184.967810
91	182.539801
92	180.201100
93	179.343194
94	175.317152
95	173.478148
96	170.972088
97	174.382508
98	176.566455
99	179.796040
100	182.234186
101	179.252844
102	175.768927
103	177.278047
104	179.073954
105	177.649612
106	177.047630
107	181.045827
108	181.303703
109	180.511510
110	179.167683
111	181.021855
112	181.940647
113	178.495481
114	177.074607
115	172.184776
116	173.200439
117	177.316811
118	178.185357
119	175.582971
120	171.562334
121	168.044863
122	169.386122
123	164.746308
124	166.608629
125	166.407854
126	172.408564
127	168.001667
128	170.691699
129	167.678679
130	162.297353
131	166.915716
132	164.155790
133	165.401896
134	159.680785
135	158.944049
136	160.878975
137	156.623073
138	153.001061
139	152.498045
140	154.936824
141	153.180067
142	155.819190
143	150.495511
144	151.338959
145	152.987097
146	153.927200
147	154.881558
148	152.098101
149	154.895796
150	156.899215
151	160.376630
152	156.177405
153	154.688813
154	153.816075
155	155.411362
156	154.509668
157	153.139094
158	156.714997
159	156.676544
160	155.850220
161	155.007430
162	149.636461
163	151.030954
164	148.148353
165	146.515192
166	142.929966
167	144.381236
168	148.477131
169	146.896352
170	142.966215
171	139.916815
172	142.687548
173	139.827980
174	140.012876
175	142.098932
176	145.284089
177	145.991242
178	147.145873
179	148.831958
180	146.640526
181	148.807381
182	153.738859
183	155.636260
184	153.443909
185	155.018463
186	157.076248
187	152.110065
188	153.366677
189	152.609352
190	149.336428
191	143.896509
192	144.800250
193	144.850224
194	146.680418
195	145.868702
196	145.243711
197	147.482407
198	149.228360
199	150.208415
