0	0.000000
1	14.606810
2	23.854635
3	23.558421
4	23.155476
5	21.187384
6	16.172059
7	24.280095
8	16.750330
9	19.714283
10	22.166497
11	24.706669
12	29.901026
13	28.036942
14	28.655677
15	29.207814
16	38.273003
17	38.570208
18	39.700831
19	43.708955
20	38.076163
21	31.921043
22	32.285169
23	43.608152
24	38.171848
25	41.240894
26	30.951558
27	32.016030
28	34.380305
29	36.809169
30	37.078848
31	30.491011
32	25.461997
33	27.859287
34	31.139920
35	37.394943
36	35.555839
37	31.043537
38	28.941073
39	32.821716
40	35.718141
41	35.949008
42	33.512403
43	28.194600
44	26.348993
45	26.108077
46	30.427155
47	29.814857
48	40.945790
49	40.152093
50	41.373581
51	38.134658
52	35.967363
53	34.038206
54	33.731322
55	30.074831
56	33.022778
57	37.020983
58	38.241228
59	38.744525
60	37.098295
61	31.279512
62	24.197217
63	29.660511
64	21.730602
65	24.209739
66	28.526383
67	24.725490
68	30.724950
69	36.600552
70	31.783296
71	43.234927
72	41.620514
73	45.476116
74	40.692156
75	34.151734
76	34.281231
77	28.646559
78	28.311266
79	27.942690
80	34.890380
81	36.020793
82	31.682456
83	34.260504
84	35.150876
85	34.695833
86	29.894238
87	28.769004
88	30.525480
89	26.312595
90	22.728321
91	23.806747
92	27.787368
93	23.298506
94	27.588707
95	30.447719
96	31.350372
97	29.887951
98	24.663112
99	25.601899
100	23.627374
101	34.054125
102	34.500514
103	33.567430
104	30.488169
105	37.265215
106	33.233468
107	28.473059
108	27.484528
109	30.615698
110	29.049618
111	25.142526
112	26.015151
113	28.972495
114	40.377159
115	29.599503
116	28.988239
117	23.430288
118	35.108905
119	36.392492
120	31.563589
121	29.707826
122	35.809589
123	38.643130
124	36.734481
125	35.217842
126	37.914009
127	35.477373
128	35.555121
129	38.929563
130	36.781564
131	33.017657
132	34.837096
133	33.191675
134	36.130026
135	41.144060
136	40.662630
137	40.199311
138	29.855159
139	33.193258
140	27.844233
141	31.147685
142	32.973165
143	27.009654
144	26.234906
145	29.274782
146	32.852394
147	39.286761
148	26.893937
149	36.287239
150	31.118414
151	27.005042
152	28.006584
153	33.141846
154	33.635791
155	32.340904
156	30.234583
157	30.147304
158	28.156974
159	31.235535
160	25.993748
161	28.605313
162	26.837838
163	27.082549
164	26.998024
165	23.854354
166	18.154730
167	21.925783
168	23.613549
169	25.917512
170	31.586889
171	27.196675
172	25.780712
173	31.259573
174	28.316012
175	28.207408
176	34.882896
177	34.555082
178	31.141487
179	31.656630
180	38.728432
181	29.128376
182	29.357520
183	30.272452
184	28.205570
185	30.736067
186	33.272740
187	23.880800
188	31.493724
189	30.591325
190	27.255367
191	28.598957
192	35.573404
193	27.638721
194	22.426853
195	30.465674
196	37.477029
197	41.422779
198	42.849079
199	41.185165
